date,ticker,name,cash_buy,deposit_buy,sell
2021-07-23,HKD,HONGKONG DOLLAR,2886.86,2916.02,3007.45
2021-07-23,CNY,YUAN RENMINBI,3483.78,3518.96,3629.84
2021-07-23,DKK,DANISH KRONE,,3576.70,3711.05
2021-07-23,INR,INDIAN RUPEE,,308.20,320.29
2021-07-23,KRW,KOREAN WON,17.32,19.25,21.09
2021-07-23,KWD,KUWAITI DINAR,,76437.20,79436.97
2021-07-23,MYR,MALAYSIAN RINGGIT,,5391.16,5504.86
2021-07-23,NOK,NORWEGIAN KRONER,,2550.22,2656.62
2021-07-23,RUB,RUSSIAN RUBLE,,311.83,347.48
2021-07-23,SAR,SAUDI RIAL,,6119.95,6360.13
2021-07-23,SEK,SWEDISH KRONA,,2599.10,2707.54
2021-07-24,USD,US DOLLAR,22880.00,22910.00,23110.00
2021-07-24,EUR,EURO,26402.77,26669.47,27776.62
2021-07-24,GBP,POUND STERLING,30868.28,31180.08,32157.66
2021-07-24,JPY,YEN,203.50,205.55,214.17
2021-07-24,AUD,AUSTRALIAN DOLLAR,16554.44,16721.66,17245.93
2021-07-24,SGD,SINGAPORE DOLLAR,16506.14,16672.87,17195.61
2021-07-24,THB,THAILAND BAHT,617.68,686.31,712.09
2021-07-24,CAD,CANADIAN DOLLAR,17849.70,18030.00,18595.29
2021-07-24,CHF,SWISS FRANC,24394.84,24641.26,25413.83
2021-07-24,HKD,HONGKONG DOLLAR,2886.86,2916.02,3007.45
2021-07-24,CNY,YUAN RENMINBI,3483.78,3518.96,3629.84
2021-07-24,DKK,DANISH KRONE,,3576.70,3711.05
2021-07-24,INR,INDIAN RUPEE,,308.20,320.29
2021-07-24,KRW,KOREAN WON,17.32,19.25,21.09
2021-07-24,KWD,KUWAITI DINAR,,76437.20,79436.97
2021-07-24,MYR,MALAYSIAN RINGGIT,,5391.16,5504.86
2021-07-24,NOK,NORWEGIAN KRONER,,2550.22,2656.62
2021-07-24,RUB,RUSSIAN RUBLE,,311.83,347.48
2021-07-24,SAR,SAUDI RIAL,,6119.95,6360.13
2021-07-24,SEK,SWEDISH KRONA,,2599.10,2707.54
2021-07-25,USD,US DOLLAR,22880.00,22910.00,23110.00
2021-07-25,EUR,EURO,26402.77,26669.47,27776.62
2021-07-25,GBP,POUND STERLING,30868.28,31180.08,32157.66
2021-07-25,JPY,YEN,203.50,205.55,214.17
2021-07-25,AUD,AUSTRALIAN DOLLAR,16554.44,16721.66,17245.93
2021-07-25,SGD,SINGAPORE DOLLAR,16506.14,16672.87,17195.61
2021-07-25,THB,THAILAND BAHT,617.68,686.31,712.09
2021-07-25,CAD,CANADIAN DOLLAR,17849.70,18030.00,18595.29
2021-07-25,CHF,SWISS FRANC,24394.84,24641.26,25413.83
2021-07-25,HKD,HONGKONG DOLLAR,2886.86,2916.02,3007.45
2021-07-25,CNY,YUAN RENMINBI,3483.78,3518.96,3629.84
2021-07-25,DKK,DANISH KRONE,,3576.70,3711.05
2021-07-25,INR,INDIAN RUPEE,,308.20,320.29
2021-07-25,KRW,KOREAN WON,17.32,19.25,21.09
2021-07-25,KWD,KUWAITI DINAR,,76437.20,79436.97
2021-07-25,MYR,MALAYSIAN RINGGIT,,5391.16,5504.86
2021-07-25,NOK,NORWEGIAN KRONER,,2550.22,2656.62
2021-07-25,RUB,RUSSIAN RUBLE,,311.83,347.48
2021-07-25,SAR,SAUDI RIAL,,6119.95,6360.13
2021-07-25,SEK,SWEDISH KRONA,,2599.10,2707.54
2021-07-26,USD,US DOLLAR,22880.00,22910.00,23110.00
2021-07-26,EUR,EURO,26387.07,26653.61,27760.11
2021-07-26,GBP,POUND STERLING,30825.66,31137.03,32113.27
2021-07-26,JPY,YEN,203.04,205.09,213.69
2021-07-26,AUD,AUSTRALIAN DOLLAR,16489.40,16655.96,17178.17
2021-07-26,SGD,SINGAPORE DOLLAR,16473.42,16639.81,17161.52
2021-07-26,THB,THAILAND BAHT,616.93,685.48,711.22
2021-07-26,CAD,CANADIAN DOLLAR,17835.50,18015.66,18580.50
2021-07-26,CHF,SWISS FRANC,24386.89,24633.22,25405.54
2021-07-26,HKD,HONGKONG DOLLAR,2887.16,2916.32,3007.76
2021-07-26,CNY,YUAN RENMINBI,3478.67,3513.81,3624.52
2021-07-26,DKK,DANISH KRONE,,3574.61,3708.88
2021-07-26,INR,INDIAN RUPEE,,308.19,320.28
2021-07-26,KRW,KOREAN WON,17.26,19.18,21.01
2021-07-26,KWD,KUWAITI DINAR,,76310.15,79304.93
2021-07-26,MYR,MALAYSIAN RINGGIT,,5389.89,5503.56
2021-07-26,NOK,NORWEGIAN KRONER,,2539.16,2645.10
2021-07-26,RUB,RUSSIAN RUBLE,,311.91,347.56
2021-07-26,SAR,SAUDI RIAL,,6119.46,6359.62
2021-07-26,SEK,SWEDISH KRONA,,2594.17,2702.40
2021-07-27,USD,US DOLLAR,22880.00,22910.00,23110.00
2021-07-27,EUR,EURO,26476.79,26744.23,27854.49
2021-07-27,GBP,POUND STERLING,31000.60,31313.74,32295.52
2021-07-27,JPY,YEN,203.52,205.57,214.19
2021-07-27,AUD,AUSTRALIAN DOLLAR,16552.20,16719.39,17243.59
2021-07-27,SGD,SINGAPORE DOLLAR,16526.81,16693.75,17217.15
2021-07-27,THB,THAILAND BAHT,619.00,687.77,713.61
2021-07-27,CAD,CANADIAN DOLLAR,17883.85,18064.49,18630.87
2021-07-27,CHF,SWISS FRANC,24512.13,24759.72,25536.01
2021-07-27,HKD,HONGKONG DOLLAR,2884.34,2913.47,3004.82
2021-07-27,CNY,YUAN RENMINBI,3477.76,3512.89,3623.57
2021-07-27,DKK,DANISH KRONE,,3586.98,3721.71
2021-07-27,INR,INDIAN RUPEE,,308.86,320.98
2021-07-27,KRW,KOREAN WON,17.32,19.24,21.08
2021-07-27,KWD,KUWAITI DINAR,,76310.15,79304.93
2021-07-27,MYR,MALAYSIAN RINGGIT,,5389.89,5503.56
2021-07-27,NOK,NORWEGIAN KRONER,,2558.46,2665.21
2021-07-27,RUB,RUSSIAN RUBLE,,311.84,347.48
2021-07-27,SAR,SAUDI RIAL,,6119.46,6359.62
2021-07-27,SEK,SWEDISH KRONA,,2614.80,2723.90
2021-07-28,USD,US DOLLAR,22865.00,22895.00,23095.00
2021-07-28,EUR,EURO,26457.28,26724.52,27833.98
2021-07-28,GBP,POUND STERLING,31085.73,31399.73,32384.22
2021-07-28,JPY,YEN,203.92,205.98,214.62
2021-07-28,AUD,AUSTRALIAN DOLLAR,16460.71,16626.98,17148.30
2021-07-28,SGD,SINGAPORE DOLLAR,16482.04,16648.52,17170.51
2021-07-28,THB,THAILAND BAHT,617.84,686.49,712.27
2021-07-28,CAD,CANADIAN DOLLAR,17822.46,18002.48,18566.92
2021-07-28,CHF,SWISS FRANC,24501.49,24748.98,25524.95
2021-07-28,HKD,HONGKONG DOLLAR,2880.45,2909.55,3000.77
2021-07-28,CNY,YUAN RENMINBI,3463.89,3498.88,3609.13
2021-07-28,DKK,DANISH KRONE,,3584.24,3718.87
2021-07-28,INR,INDIAN RUPEE,,308.49,320.59
2021-07-28,KRW,KOREAN WON,17.22,19.13,20.96
2021-07-28,KWD,KUWAITI DINAR,,76361.92,79358.78
2021-07-28,MYR,MALAYSIAN RINGGIT,,5374.92,5488.28
2021-07-28,NOK,NORWEGIAN KRONER,,2532.34,2638.00
2021-07-28,RUB,RUSSIAN RUBLE,,311.70,347.33
2021-07-28,SAR,SAUDI RIAL,,6116.45,6356.49
2021-07-28,SEK,SWEDISH KRONA,,2608.74,2717.58
2021-07-29,USD,US DOLLAR,22840.00,22870.00,23070.00
2021-07-29,EUR,EURO,26513.58,26781.39,27893.24
2021-07-29,GBP,POUND STERLING,31121.33,31435.68,32421.33
2021-07-29,JPY,YEN,203.94,206.00,214.64
2021-07-29,AUD,AUSTRALIAN DOLLAR,16501.02,16667.70,17190.30
2021-07-29,SGD,SINGAPORE DOLLAR,16510.24,16677.01,17199.90
2021-07-29,THB,THAILAND BAHT,618.86,687.62,713.45
2021-07-29,CAD,CANADIAN DOLLAR,17876.97,18057.55,18623.73
2021-07-29,CHF,SWISS FRANC,24614.73,24863.37,25642.94
2021-07-29,HKD,HONGKONG DOLLAR,2879.17,2908.25,2999.44
2021-07-29,CNY,YUAN RENMINBI,3467.43,3502.45,3612.82
2021-07-29,DKK,DANISH KRONE,,3592.09,3727.02
2021-07-29,INR,INDIAN RUPEE,,308.07,320.16
2021-07-29,KRW,KOREAN WON,17.28,19.20,21.03
2021-07-29,KWD,KUWAITI DINAR,,76253.48,79246.16
2021-07-29,MYR,MALAYSIAN RINGGIT,,5379.24,5492.69
2021-07-29,NOK,NORWEGIAN KRONER,,2557.29,2663.99
2021-07-29,RUB,RUSSIAN RUBLE,,311.96,347.62
2021-07-29,SAR,SAUDI RIAL,,6109.79,6349.58
2021-07-29,SEK,SWEDISH KRONA,,2618.91,2728.18
2021-07-30,USD,US DOLLAR,22820.00,22850.00,23050.00
2021-07-30,EUR,EURO,26579.96,26848.45,27963.10
2021-07-30,GBP,POUND STERLING,31210.54,31525.80,32514.30
2021-07-30,JPY,YEN,204.45,206.51,215.17
2021-07-30,AUD,AUSTRALIAN DOLLAR,16533.62,16700.63,17224.28
2021-07-30,SGD,SINGAPORE DOLLAR,16532.42,16699.41,17223.03
2021-07-30,THB,THAILAND BAHT,617.19,685.77,711.53
2021-07-30,CAD,CANADIAN DOLLAR,17961.77,18143.20,18712.09
2021-07-30,CHF,SWISS FRANC,24696.44,24945.90,25728.08
2021-07-30,HKD,HONGKONG DOLLAR,2878.70,2907.78,2998.95
2021-07-30,CNY,YUAN RENMINBI,3482.81,3517.99,3628.85
2021-07-30,DKK,DANISH KRONE,,3600.66,3735.92
2021-07-30,INR,INDIAN RUPEE,,308.36,320.46
2021-07-30,KRW,KOREAN WON,17.32,19.24,21.09
2021-07-30,KWD,KUWAITI DINAR,,76161.72,79150.85
2021-07-30,MYR,MALAYSIAN RINGGIT,,5360.60,5473.67
2021-07-30,NOK,NORWEGIAN KRONER,,2574.87,2682.30
2021-07-30,RUB,RUSSIAN RUBLE,,312.98,348.75
2021-07-30,SAR,SAUDI RIAL,,6103.50,6343.04
2021-07-30,SEK,SWEDISH KRONA,,2630.49,2740.25
2021-07-31,USD,US DOLLAR,22820.00,22850.00,23050.00
2021-07-31,EUR,EURO,26579.96,26848.45,27963.10
2021-07-31,GBP,POUND STERLING,31210.54,31525.80,32514.30
2021-07-31,JPY,YEN,204.45,206.51,215.17
2021-07-31,AUD,AUSTRALIAN DOLLAR,16533.62,16700.63,17224.28
2021-07-31,SGD,SINGAPORE DOLLAR,16532.42,16699.41,17223.03
2021-07-31,THB,THAILAND BAHT,617.19,685.77,711.53
2021-07-31,CAD,CANADIAN DOLLAR,17961.77,18143.20,18712.09
2021-07-31,CHF,SWISS FRANC,24696.44,24945.90,25728.08
2021-07-31,HKD,HONGKONG DOLLAR,2878.70,2907.78,2998.95
2021-07-31,CNY,YUAN RENMINBI,3482.81,3517.99,3628.85
2021-07-31,DKK,DANISH KRONE,,3600.66,3735.92
2021-07-31,INR,INDIAN RUPEE,,308.36,320.46
2021-07-31,KRW,KOREAN WON,17.32,19.24,21.09
2021-07-31,KWD,KUWAITI DINAR,,76161.72,79150.85
2021-07-31,MYR,MALAYSIAN RINGGIT,,5360.60,5473.67
2021-07-31,NOK,NORWEGIAN KRONER,,2574.87,2682.30
2021-07-31,RUB,RUSSIAN RUBLE,,312.98,348.75
2021-07-31,SAR,SAUDI RIAL,,6103.50,6343.04
2021-07-31,SEK,SWEDISH KRONA,,2630.49,2740.25
2021-08-01,USD,US DOLLAR,22820.00,22850.00,23050.00
2021-08-01,EUR,EURO,26579.96,26848.45,27963.10
2021-08-01,GBP,POUND STERLING,31210.54,31525.80,32514.30
2021-08-01,JPY,YEN,204.45,206.51,215.17
2021-08-01,AUD,AUSTRALIAN DOLLAR,16533.62,16700.63,17224.28
2021-08-01,SGD,SINGAPORE DOLLAR,16532.42,16699.41,17223.03
2021-08-01,THB,THAILAND BAHT,617.19,685.77,711.53
2021-08-01,CAD,CANADIAN DOLLAR,17961.77,18143.20,18712.09
2021-08-01,CHF,SWISS FRANC,24696.44,24945.90,25728.08
2021-08-01,HKD,HONGKONG DOLLAR,2878.70,2907.78,2998.95
2021-08-01,CNY,YUAN RENMINBI,3482.81,3517.99,3628.85
2021-08-01,DKK,DANISH KRONE,,3600.66,3735.92
2021-08-01,INR,INDIAN RUPEE,,308.36,320.46
2021-08-01,KRW,KOREAN WON,17.32,19.24,21.09
2021-08-01,KWD,KUWAITI DINAR,,76161.72,79150.85
2021-08-01,MYR,MALAYSIAN RINGGIT,,5360.60,5473.67
2021-08-01,NOK,NORWEGIAN KRONER,,2574.87,2682.30
2021-08-01,RUB,RUSSIAN RUBLE,,312.98,348.75
2021-08-01,SAR,SAUDI RIAL,,6103.50,6343.04
2021-08-01,SEK,SWEDISH KRONA,,2630.49,2740.25
2021-08-02,USD,US DOLLAR,22820.00,22850.00,23050.00
2021-08-02,EUR,EURO,26546.41,26814.55,27927.80
2021-08-02,GBP,POUND STERLING,31098.69,31412.82,32397.78
2021-08-02,JPY,YEN,204.02,206.08,214.72
2021-08-02,AUD,AUSTRALIAN DOLLAR,16430.72,16596.69,17117.08
2021-08-02,SGD,SINGAPORE DOLLAR,16537.31,16704.35,17228.12
2021-08-02,THB,THAILAND BAHT,615.32,683.69,709.37
2021-08-02,CAD,CANADIAN DOLLAR,17940.17,18121.38,18689.58
2021-08-02,CHF,SWISS FRANC,24693.72,24943.15,25725.25
2021-08-02,HKD,HONGKONG DOLLAR,2877.66,2906.73,2997.87
2021-08-02,CNY,YUAN RENMINBI,3478.40,3513.53,3624.25
2021-08-02,DKK,DANISH KRONE,,3596.12,3731.21
2021-08-02,INR,INDIAN RUPEE,,307.72,319.79
2021-08-02,KRW,KOREAN WON,17.24,19.16,20.99
2021-08-02,KWD,KUWAITI DINAR,,76199.74,79190.37
2021-08-02,MYR,MALAYSIAN RINGGIT,,5375.83,5489.21
2021-08-02,NOK,NORWEGIAN KRONER,,2547.94,2654.25
2021-08-02,RUB,RUSSIAN RUBLE,,312.86,348.62
2021-08-02,SAR,SAUDI RIAL,,6104.63,6344.22
2021-08-02,SEK,SWEDISH KRONA,,2614.01,2723.08
2021-08-03,USD,US DOLLAR,22820.00,22850.00,23050.00
2021-08-03,EUR,EURO,26555.36,26823.59,27937.21
2021-08-03,GBP,POUND STERLING,31080.80,31394.74,32379.13
2021-08-03,JPY,YEN,204.69,206.76,215.43
2021-08-03,AUD,AUSTRALIAN DOLLAR,16482.17,16648.66,17170.68
2021-08-03,SGD,SINGAPORE DOLLAR,16544.64,16711.76,17235.76
2021-08-03,THB,THAILAND BAHT,615.51,683.90,709.59
2021-08-03,CAD,CANADIAN DOLLAR,17914.31,18095.26,18662.65
2021-08-03,CHF,SWISS FRANC,24715.54,24965.19,25747.98
2021-08-03,HKD,HONGKONG DOLLAR,2878.00,2907.07,2998.22
2021-08-03,CNY,YUAN RENMINBI,3479.69,3514.84,3625.59
2021-08-03,DKK,DANISH KRONE,,3596.64,3731.74
2021-08-03,INR,INDIAN RUPEE,,307.98,320.07
2021-08-03,KRW,KOREAN WON,17.25,19.17,21.00
2021-08-03,KWD,KUWAITI DINAR,,76314.04,79309.15
2021-08-03,MYR,MALAYSIAN RINGGIT,,5380.92,5494.41
2021-08-03,NOK,NORWEGIAN KRONER,,2549.65,2656.03
2021-08-03,RUB,RUSSIAN RUBLE,,313.96,349.85
2021-08-03,SAR,SAUDI RIAL,,6103.50,6343.04
2021-08-03,SEK,SWEDISH KRONA,,2617.97,2727.20
2021-08-04,USD,US DOLLAR,22810.00,22840.00,23040.00
2021-08-04,EUR,EURO,26523.66,26791.57,27903.87
2021-08-04,GBP,POUND STERLING,31091.84,31405.90,32390.65
2021-08-04,JPY,YEN,205.19,207.26,215.95
2021-08-04,AUD,AUSTRALIAN DOLLAR,16519.71,16686.57,17209.79
2021-08-04,SGD,SINGAPORE DOLLAR,16554.57,16721.79,17246.11
2021-08-04,THB,THAILAND BAHT,613.01,681.12,706.70
2021-08-04,CAD,CANADIAN DOLLAR,17823.73,18003.77,18568.29
2021-08-04,CHF,SWISS FRANC,24745.76,24995.72,25779.48
2021-08-04,HKD,HONGKONG DOLLAR,2875.82,2904.86,2995.95
2021-08-04,CNY,YUAN RENMINBI,3473.87,3508.96,3619.53
2021-08-04,DKK,DANISH KRONE,,3592.78,3727.74
2021-08-04,INR,INDIAN RUPEE,,308.36,320.47
2021-08-04,KRW,KOREAN WON,17.28,19.20,21.04
2021-08-04,KWD,KUWAITI DINAR,,76280.77,79274.61
2021-08-04,MYR,MALAYSIAN RINGGIT,,5374.76,5488.12
2021-08-04,NOK,NORWEGIAN KRONER,,2547.76,2654.06
2021-08-04,RUB,RUSSIAN RUBLE,,313.75,349.61
2021-08-04,SAR,SAUDI RIAL,,6100.83,6340.28
2021-08-04,SEK,SWEDISH KRONA,,2613.36,2722.40
2021-08-05,USD,US DOLLAR,22810.00,22840.00,23040.00
2021-08-05,EUR,EURO,26458.81,26726.07,27835.65
2021-08-05,GBP,POUND STERLING,31116.44,31430.75,32416.28
2021-08-05,JPY,YEN,204.06,206.12,214.77
2021-08-05,AUD,AUSTRALIAN DOLLAR,16555.48,16722.71,17247.06
2021-08-05,SGD,SINGAPORE DOLLAR,16563.15,16730.45,17255.05
2021-08-05,THB,THAILAND BAHT,610.61,678.45,703.94
2021-08-05,CAD,CANADIAN DOLLAR,17867.88,18048.36,18614.28
2021-08-05,CHF,SWISS FRANC,24677.50,24926.77,25708.37
2021-08-05,HKD,HONGKONG DOLLAR,2875.96,2905.01,2996.10
2021-08-05,CNY,YUAN RENMINBI,3478.92,3514.07,3624.80
2021-08-05,DKK,DANISH KRONE,,3584.77,3719.43
2021-08-05,INR,INDIAN RUPEE,,308.46,320.57
2021-08-05,KRW,KOREAN WON,17.37,19.30,21.14
2021-08-05,KWD,KUWAITI DINAR,,76204.57,79195.42
2021-08-05,MYR,MALAYSIAN RINGGIT,,5386.23,5499.84
2021-08-05,NOK,NORWEGIAN KRONER,,2546.52,2652.77
2021-08-05,RUB,RUSSIAN RUBLE,,312.65,348.38
2021-08-05,SAR,SAUDI RIAL,,6102.30,6341.80
2021-08-05,SEK,SWEDISH KRONA,,2611.36,2720.31
2021-08-06,USD,US DOLLAR,22800.00,22830.00,23030.00
2021-08-06,EUR,EURO,26415.98,26682.81,27790.61
2021-08-06,GBP,POUND STERLING,31105.10,31419.30,32404.48
2021-08-06,JPY,YEN,203.51,205.56,214.18
2021-08-06,AUD,AUSTRALIAN DOLLAR,16503.56,16670.27,17192.98
2021-08-06,SGD,SINGAPORE DOLLAR,16536.33,16703.37,17227.12
2021-08-06,THB,THAILAND BAHT,607.96,675.51,700.88
2021-08-06,CAD,CANADIAN DOLLAR,17874.36,18054.91,18621.04
2021-08-06,CHF,SWISS FRANC,24636.84,24885.70,25666.01
2021-08-06,HKD,HONGKONG DOLLAR,2874.49,2903.52,2994.57
2021-08-06,CNY,YUAN RENMINBI,3474.61,3509.71,3620.30
2021-08-06,DKK,DANISH KRONE,,3579.16,3713.61
2021-08-06,INR,INDIAN RUPEE,,308.68,320.80
2021-08-06,KRW,KOREAN WON,17.35,19.28,21.13
2021-08-06,KWD,KUWAITI DINAR,,76222.10,79213.66
2021-08-06,MYR,MALAYSIAN RINGGIT,,5377.50,5490.93
2021-08-06,NOK,NORWEGIAN KRONER,,2545.67,2651.88
2021-08-06,RUB,RUSSIAN RUBLE,,312.80,348.55
2021-08-06,SAR,SAUDI RIAL,,6099.64,6339.04
2021-08-06,SEK,SWEDISH KRONA,,2605.26,2713.96
2021-08-07,USD,US DOLLAR,22800.00,22830.00,23030.00
2021-08-07,EUR,EURO,26415.98,26682.81,27790.61
2021-08-07,GBP,POUND STERLING,31105.10,31419.30,32404.48
2021-08-07,JPY,YEN,203.51,205.56,214.18
2021-08-07,AUD,AUSTRALIAN DOLLAR,16503.56,16670.27,17192.98
2021-08-07,SGD,SINGAPORE DOLLAR,16536.33,16703.37,17227.12
2021-08-07,THB,THAILAND BAHT,607.96,675.51,700.88
2021-08-07,CAD,CANADIAN DOLLAR,17874.36,18054.91,18621.04
2021-08-07,CHF,SWISS FRANC,24636.84,24885.70,25666.01
2021-08-07,HKD,HONGKONG DOLLAR,2874.49,2903.52,2994.57
2021-08-07,CNY,YUAN RENMINBI,3474.61,3509.71,3620.30
2021-08-07,DKK,DANISH KRONE,,3579.16,3713.61
2021-08-07,INR,INDIAN RUPEE,,308.68,320.80
2021-08-07,KRW,KOREAN WON,17.35,19.28,21.13
2021-08-07,KWD,KUWAITI DINAR,,76222.10,79213.66
2021-08-07,MYR,MALAYSIAN RINGGIT,,5377.50,5490.93
2021-08-07,NOK,NORWEGIAN KRONER,,2545.67,2651.88
2021-08-07,RUB,RUSSIAN RUBLE,,312.80,348.55
2021-08-07,SAR,SAUDI RIAL,,6099.64,6339.04
2021-08-07,SEK,SWEDISH KRONA,,2605.26,2713.96
2021-08-08,USD,US DOLLAR,22800.00,22830.00,23030.00
2021-08-08,EUR,EURO,26415.98,26682.81,27790.61
2021-08-08,GBP,POUND STERLING,31105.10,31419.30,32404.48
2021-08-08,JPY,YEN,203.51,205.56,214.18
2021-08-08,AUD,AUSTRALIAN DOLLAR,16503.56,16670.27,17192.98
2021-08-08,SGD,SINGAPORE DOLLAR,16536.33,16703.37,17227.12
2021-08-08,THB,THAILAND BAHT,607.96,675.51,700.88
2021-08-08,CAD,CANADIAN DOLLAR,17874.36,18054.91,18621.04
2021-08-08,CHF,SWISS FRANC,24636.84,24885.70,25666.01
2021-08-08,HKD,HONGKONG DOLLAR,2874.49,2903.52,2994.57
2021-08-08,CNY,YUAN RENMINBI,3474.61,3509.71,3620.30
2021-08-08,DKK,DANISH KRONE,,3579.16,3713.61
2021-08-08,INR,INDIAN RUPEE,,308.68,320.80
2021-08-08,KRW,KOREAN WON,17.35,19.28,21.13
2021-08-08,KWD,KUWAITI DINAR,,76222.10,79213.66
2021-08-08,MYR,MALAYSIAN RINGGIT,,5377.50,5490.93
2021-08-08,NOK,NORWEGIAN KRONER,,2545.67,2651.88
2021-08-08,RUB,RUSSIAN RUBLE,,312.80,348.55
2021-08-08,SAR,SAUDI RIAL,,6099.64,6339.04
2021-08-08,SEK,SWEDISH KRONA,,2605.26,2713.96
2021-08-09,USD,US DOLLAR,22800.00,22830.00,23030.00
2021-08-09,EUR,EURO,26257.29,26522.52,27623.66
2021-08-09,GBP,POUND STERLING,30977.71,31290.61,32271.76
2021-08-09,JPY,YEN,202.77,204.82,213.41
2021-08-09,AUD,AUSTRALIAN DOLLAR,16396.28,16561.90,17081.22
2021-08-09,SGD,SINGAPORE DOLLAR,16491.20,16657.78,17180.10
2021-08-09,THB,THAILAND BAHT,606.32,673.69,699.00
2021-08-09,CAD,CANADIAN DOLLAR,17776.29,17955.85,18518.88
2021-08-09,CHF,SWISS FRANC,24418.86,24665.52,25438.93
2021-08-09,HKD,HONGKONG DOLLAR,2873.23,2902.25,2993.26
2021-08-09,CNY,YUAN RENMINBI,3465.66,3500.67,3610.98
2021-08-09,DKK,DANISH KRONE,,3557.39,3691.02
2021-08-09,INR,INDIAN RUPEE,,308.03,320.11
2021-08-09,KRW,KOREAN WON,17.30,19.22,21.06
2021-08-09,KWD,KUWAITI DINAR,,76095.31,79081.91
2021-08-09,MYR,MALAYSIAN RINGGIT,,5374.96,5488.33
2021-08-09,NOK,NORWEGIAN KRONER,,2518.70,2623.79
2021-08-09,RUB,RUSSIAN RUBLE,,311.39,346.98
2021-08-09,SAR,SAUDI RIAL,,6098.17,6337.52
2021-08-09,SEK,SWEDISH KRONA,,2590.06,2698.13
2021-08-10,USD,US DOLLAR,22770.00,22800.00,23000.00
2021-08-10,EUR,EURO,26198.37,26463.00,27561.70
2021-08-10,GBP,POUND STERLING,30903.68,31215.84,32194.68
2021-08-10,JPY,YEN,202.30,204.35,212.92
2021-08-10,AUD,AUSTRALIAN DOLLAR,16368.12,16533.46,17051.90
2021-08-10,SGD,SINGAPORE DOLLAR,16451.41,16617.58,17138.67
2021-08-10,THB,THAILAND BAHT,605.17,672.41,697.67
2021-08-10,CAD,CANADIAN DOLLAR,17771.40,17950.91,18513.80
2021-08-10,CHF,SWISS FRANC,24264.98,24510.08,25278.65
2021-08-10,HKD,HONGKONG DOLLAR,2868.48,2897.45,2988.31
2021-08-10,CNY,YUAN RENMINBI,3462.99,3497.97,3608.20
2021-08-10,DKK,DANISH KRONE,,3549.99,3683.35
2021-08-10,INR,INDIAN RUPEE,,307.16,319.21
2021-08-10,KRW,KOREAN WON,17.23,19.15,20.98
2021-08-10,KWD,KUWAITI DINAR,,76021.00,79004.77
2021-08-10,MYR,MALAYSIAN RINGGIT,,5362.84,5475.96
2021-08-10,NOK,NORWEGIAN KRONER,,2512.64,2617.49
2021-08-10,RUB,RUSSIAN RUBLE,,310.76,346.29
2021-08-10,SAR,SAUDI RIAL,,6091.49,6330.58
2021-08-10,SEK,SWEDISH KRONA,,2579.09,2686.70
2021-08-11,USD,US DOLLAR,22670.00,22700.00,22900.00
2021-08-11,EUR,EURO,26046.14,26309.23,27401.65
2021-08-11,GBP,POUND STERLING,30735.33,31045.79,32019.42
2021-08-11,JPY,YEN,200.89,202.92,211.43
2021-08-11,AUD,AUSTRALIAN DOLLAR,16318.84,16483.68,17000.62
2021-08-11,SGD,SINGAPORE DOLLAR,16360.25,16525.50,17043.76
2021-08-11,THB,THAILAND BAHT,603.42,670.47,695.66
2021-08-11,CAD,CANADIAN DOLLAR,17753.11,17932.44,18494.82
2021-08-11,CHF,SWISS FRANC,24106.57,24350.07,25113.72
2021-08-11,HKD,HONGKONG DOLLAR,2856.31,2885.16,2975.64
2021-08-11,CNY,YUAN RENMINBI,3446.48,3481.29,3591.01
2021-08-11,DKK,DANISH KRONE,,3529.24,3661.83
2021-08-11,INR,INDIAN RUPEE,,305.58,317.58
2021-08-11,KRW,KOREAN WON,17.09,18.99,20.80
2021-08-11,KWD,KUWAITI DINAR,,75663.71,78633.75
2021-08-11,MYR,MALAYSIAN RINGGIT,,5326.81,5439.19
2021-08-11,NOK,NORWEGIAN KRONER,,2503.71,2608.19
2021-08-11,RUB,RUSSIAN RUBLE,,307.85,343.04
2021-08-11,SAR,SAUDI RIAL,,6065.04,6303.11
2021-08-11,SEK,SWEDISH KRONA,,2563.82,2670.80
2021-08-12,USD,US DOLLAR,22680.00,22710.00,22910.00
2021-08-12,EUR,EURO,26088.70,26352.22,27446.41
2021-08-12,GBP,POUND STERLING,30819.97,31131.28,32107.58
2021-08-12,JPY,YEN,201.42,203.45,211.98
2021-08-12,AUD,AUSTRALIAN DOLLAR,16368.24,16533.58,17052.09
2021-08-12,SGD,SINGAPORE DOLLAR,16384.31,16549.81,17068.82
2021-08-12,THB,THAILAND BAHT,610.08,677.87,703.34
2021-08-12,CAD,CANADIAN DOLLAR,17770.84,17950.34,18513.28
2021-08-12,CHF,SWISS FRANC,24122.38,24366.04,25130.18
2021-08-12,HKD,HONGKONG DOLLAR,2858.01,2886.87,2977.41
2021-08-12,CNY,YUAN RENMINBI,3450.07,3484.92,3594.75
2021-08-12,DKK,DANISH KRONE,,3534.47,3667.25
2021-08-12,INR,INDIAN RUPEE,,306.13,318.14
2021-08-12,KRW,KOREAN WON,16.95,18.84,20.64
2021-08-12,KWD,KUWAITI DINAR,,75722.10,78694.40
2021-08-12,MYR,MALAYSIAN RINGGIT,,5332.29,5444.79
2021-08-12,NOK,NORWEGIAN KRONER,,2524.10,2629.43
2021-08-12,RUB,RUSSIAN RUBLE,,309.12,344.46
