date,usd_buy_black_market,usd_sell_black_market,usd_buy_bank,usd_sell_bank,usd_deposit_bank,gap_black_market,gap_bank,difference_buy,difference_sell
30-10-2016,22345,22355,22295,22365,22295,10,70,0.0022426553038799035,-0.00044712720769057857
31-10-2016,22340,22360,22285,22355,22285,20,70,0.0024680278214044282,0.0002236636099306466
01-11-2016,22330,22350,22285,22355,22285,20,70,0.0020192954902400473,-0.0002236636099306466
02-11-2016,22320,22340,22285,22355,22285,20,70,0.0015705631590756663,-0.0006709908297919398
03-11-2016,22320,22340,22285,22355,22285,20,70,0.0015705631590756663,-0.0006709908297919398
04-11-2016,22330,22340,22290,22360,22290,10,70,0.0017945266935845972,-0.0008944543828264262
05-11-2016,22330,22340,22290,22360,22290,10,70,0.0017945266935845972,-0.0008944543828264262
06-11-2016,22330,22340,22290,22360,22290,10,70,0.0017945266935845972,-0.0008944543828264262
07-11-2016,22340,22350,22295,22365,22295,10,70,0.00201838977349178,-0.0006706908115359234
08-11-2016,22340,22350,22295,22365,22295,10,70,0.00201838977349178,-0.0006706908115359234
09-11-2016,22340,22350,22290,22360,22290,10,70,0.0022431583669806354,-0.0004472271914132131
10-11-2016,22340,22350,22285,22355,22285,10,70,0.0024680278214044282,-0.0002236636099306466
11-11-2016,22395,22405,22295,22365,22295,10,70,0.004485310607759585,0.0017885088307623143
12-11-2016,22440,22470,22295,22365,22295,30,70,0.006503700381251365,0.0046948356807512415
13-11-2016,22440,22470,22295,22365,22295,30,70,0.006503700381251365,0.0046948356807512415
14-11-2016,22520,22550,22305,22375,22305,30,70,0.009639094373458779,0.007821229050279266
15-11-2016,22460,22490,22310,22380,22310,30,70,0.006723442402509994,0.004915102770330693
16-11-2016,22440,22470,22345,22415,22345,30,70,0.00425151040501226,0.002453714030782983
17-11-2016,22470,22500,22395,22465,22395,30,70,0.0033489618218351946,0.0015579790785666958
18-11-2016,22550,22650,22450,22550,22450,100,100,0.00445434298440972,0.0044345898004434225
19-11-2016,22590,22620,22450,22550,22450,30,100,0.006236080178173786,0.0031042128603104846
20-11-2016,22590,22620,22450,22550,22450,30,100,0.006236080178173786,0.0031042128603104846
21-11-2016,22640,22680,22480,22580,22480,40,100,0.007117437722419906,0.004428697962798989
22-11-2016,22620,22650,22515,22595,22515,30,80,0.004663557628247883,0.0024341668510732273
23-11-2016,22660,22680,22590,22690,22590,20,100,0.003098716246126676,-0.00044072278536799736
24-11-2016,22910,22930,22680,22780,22680,20,100,0.010141093474426821,0.0065847234416154254
25-11-2016,22800,22850,22680,22780,22680,50,100,0.005291005291005346,0.0030728709394205467
26-11-2016,22830,22850,22680,22780,22680,20,100,0.006613756613756516,0.0030728709394205467
27-11-2016,22830,22850,22680,22780,22680,20,100,0.006613756613756516,0.0030728709394205467
28-11-2016,22800,22850,22660,22760,22660,50,100,0.0061782877316858276,0.003954305799648505
29-11-2016,22810,22830,22650,22720,22650,20,70,0.007064017660044053,0.004841549295774739
30-11-2016,22800,22830,22620,22700,22620,30,80,0.007957559681697646,0.005726872246696102
01-12-2016,22870,22890,22650,22730,22650,20,80,0.009713024282560712,0.007039155301363786
02-12-2016,22930,22970,22655,22735,22655,40,80,0.012138600750386308,0.010336485594897749
03-12-2016,23020,23100,22655,22735,22655,80,80,0.01611123372323986,0.016054541455905014
04-12-2016,23020,23100,22655,22735,22655,80,80,0.01611123372323986,0.016054541455905014
05-12-2016,23000,23010,22665,22745,22665,10,80,0.01478049856607111,0.011650912288414972
06-12-2016,23010,23025,22685,22765,22685,15,80,0.014326647564469885,0.011421041071820737
07-12-2016,23230,23280,22650,22730,22650,50,80,0.025607064017659997,0.02419709634843814
08-12-2016,23150,23200,22595,22675,22595,50,80,0.024562956406284586,0.023153252480705655
09-12-2016,23005,23015,22530,22610,22530,10,80,0.021083000443852695,0.017912428129146285
10-12-2016,23130,23160,22530,22610,22530,30,80,0.026631158455392878,0.02432551968155683
11-12-2016,23130,23160,22530,22610,22530,30,80,0.026631158455392878,0.02432551968155683
12-12-2016,23220,23250,22600,22680,22600,30,80,0.02743362831858409,0.025132275132275117
13-12-2016,23240,23270,22640,22720,22640,30,80,0.026501766784452263,0.02420774647887325
14-12-2016,23240,23280,22670,22750,22670,40,80,0.02514336127040151,0.023296703296703303
15-12-2016,23300,23350,22700,22770,22700,50,70,0.026431718061673992,0.02547211242863412
16-12-2016,23270,23320,22705,22775,22705,50,70,0.024884386698964978,0.023929747530186507
17-12-2016,23250,23280,22705,22775,22705,30,70,0.024003523452983844,0.022173435784851758
18-12-2016,23250,23300,22705,22775,22705,50,70,0.024003523452983844,0.023051591657519133
19-12-2016,23270,23300,22715,22785,22715,30,70,0.02443319392471932,0.02260258942286586
20-12-2016,23270,23320,22720,22790,22720,50,70,0.02420774647887325,0.023255813953488413
21-12-2016,23320,23360,22720,22790,22720,40,70,0.02640845070422526,0.02501096972356298
22-12-2016,23320,23370,22720,22790,22720,50,70,0.02640845070422526,0.025449758666081568
23-12-2016,23200,23250,22720,22790,22720,50,70,0.021126760563380254,0.020184291355857864
24-12-2016,23100,23150,22720,22790,22720,50,70,0.016725352112676006,0.015796401930671333
25-12-2016,23150,23200,22720,22790,22720,50,70,0.01892605633802824,0.017990346643264488
26-12-2016,23160,23210,22720,22790,22720,50,70,0.01936619718309851,0.018429135585783296
27-12-2016,23120,23170,22720,22790,22720,50,70,0.01760563380281699,0.016673979815708728
28-12-2016,23100,23150,22720,22790,22720,50,70,0.016725352112676006,0.015796401930671333
29-12-2016,23020,23070,22730,22800,22730,50,70,0.012758468983721905,0.011842105263157876
30-12-2016,23050,23100,22715,22785,22715,50,70,0.014747963900506367,0.01382488479262678
31-12-2016,23100,23150,22720,22790,22720,50,70,0.016725352112676006,0.015796401930671333
01-01-2017,23100,23150,22720,22790,22720,50,70,0.016725352112676006,0.015796401930671333
02-01-2017,23100,23150,22720,22790,22720,50,70,0.016725352112676006,0.015796401930671333
03-01-2017,23050,23100,22690,22760,22690,50,70,0.015866020273248127,0.01493848857644986
04-01-2017,23060,23080,22655,22725,22655,20,70,0.017876848377841537,0.015621562156215685
05-01-2017,22960,23000,22595,22665,22595,40,70,0.016154016375304225,0.01478049856607111
06-01-2017,22930,22980,22520,22600,22520,50,80,0.018206039076376523,0.016814159292035447
07-01-2017,22910,22940,22520,22600,22520,30,80,0.01731793960923622,0.01504424778761071
08-01-2017,22930,22960,22520,22600,22520,30,80,0.018206039076376523,0.015929203539823078
09-01-2017,22900,22950,22540,22620,22540,50,80,0.015971606033717833,0.01458885941644561
10-01-2017,22800,22850,22535,22605,22535,50,70,0.011759485245174117,0.010838310108383098
11-01-2017,22740,22770,22535,22605,22535,30,70,0.009096960284002753,0.007299270072992803
12-01-2017,22700,22760,22530,22600,22530,60,70,0.00754549489569456,0.0070796460176991705
13-01-2017,22790,22840,22535,22605,22535,50,70,0.011315731084978964,0.010395930103959339
14-01-2017,22770,22800,22535,22605,22535,30,70,0.010428222764588435,0.00862641008626408
15-01-2017,22770,22800,22535,22605,22535,30,70,0.010428222764588435,0.00862641008626408
16-01-2017,22690,22740,22530,22600,22530,50,70,0.00710164225477139,0.006194690265486802
17-01-2017,22700,22730,22535,22605,22535,30,70,0.0073219436432216956,0.005529750055297544
18-01-2017,22720,22740,22535,22605,22535,20,70,0.008209451963612224,0.005972130059721303
19-01-2017,22770,22790,22530,22600,22530,20,70,0.010652463382157196,0.008407079646017612
20-01-2017,22720,22750,22520,22590,22520,30,70,0.008880994671403242,0.007082779991146593
21-01-2017,22700,22730,22520,22590,22520,30,70,0.00799289520426294,0.00619743249225313
22-01-2017,22700,22730,22520,22590,22520,30,70,0.00799289520426294,0.00619743249225313
23-01-2017,22680,22730,22515,22585,22515,50,70,0.007328447701532292,0.006420190391853042
24-01-2017,22720,22770,22530,22600,22530,50,70,0.008433200177541122,0.007522123893805244
25-01-2017,22800,22900,22560,22630,22560,100,70,0.010638297872340496,0.011931064958020432
26-01-2017,22800,22900,22560,22630,22560,100,70,0.010638297872340496,0.011931064958020432
27-01-2017,22800,22900,22560,22630,22560,100,70,0.010638297872340496,0.011931064958020432
28-01-2017,22800,22900,22560,22630,22560,100,70,0.010638297872340496,0.011931064958020432
29-01-2017,22800,22900,22560,22630,22560,100,70,0.010638297872340496,0.011931064958020432
30-01-2017,22800,22900,22560,22630,22560,100,70,0.010638297872340496,0.011931064958020432
31-01-2017,22800,22900,22560,22630,22560,100,70,0.010638297872340496,0.011931064958020432
01-02-2017,22800,22900,22560,22630,22560,100,70,0.010638297872340496,0.011931064958020432
02-02-2017,22930,23050,22620,22690,22620,120,70,0.013704686118479303,0.015866020273248127
03-02-2017,23000,23050,22585,22655,22585,50,70,0.0183750276732344,0.017435444714191117
04-02-2017,23000,23050,22585,22655,22585,50,70,0.0183750276732344,0.017435444714191117
05-02-2017,23000,23050,22585,22655,22585,50,70,0.0183750276732344,0.017435444714191117
06-02-2017,22950,23000,22545,22615,22545,50,70,0.017964071856287456,0.017024099049303576
07-02-2017,22800,22850,22600,22670,22600,50,70,0.008849557522123908,0.007940008822232114
08-02-2017,22820,22870,22625,22695,22625,50,70,0.00861878453038667,0.007710949548358714
09-02-2017,22800,22830,22630,22700,22630,30,70,0.0075121520106054,0.005726872246696102
10-02-2017,22800,22820,22610,22680,22610,20,70,0.008403361344537785,0.006172839506172867
11-02-2017,22790,22810,22610,22680,22610,20,70,0.00796107916850941,0.0057319223985889955
12-02-2017,22790,22810,22610,22680,22610,20,70,0.00796107916850941,0.0057319223985889955
13-02-2017,22770,22820,22660,22730,22660,50,70,0.004854368932038833,0.003959524857017227
14-02-2017,22780,22800,22690,22760,22690,20,70,0.003966505068311976,0.0017574692442883233
15-02-2017,22810,22840,22730,22800,22730,30,70,0.0035195776506820042,0.0017543859649122862
16-02-2017,22800,22830,22730,22800,22730,30,70,0.0030796304443467815,0.001315789473684159
17-02-2017,22800,22820,22750,22820,22750,20,70,0.00219780219780219,0.0
18-02-2017,22800,22830,22750,22820,22750,30,70,0.00219780219780219,0.0004382120946537782
19-02-2017,22800,22830,22750,22820,22750,30,70,0.00219780219780219,0.0004382120946537782
20-02-2017,22800,22830,22770,22840,22770,30,70,0.0013175230566535578,-0.0004378283712784814
21-02-2017,22800,22830,22790,22860,22790,30,70,0.00043878894251858647,-0.001312335958005284
22-02-2017,22830,22860,22790,22860,22790,30,70,0.001755155770074568,0.0
23-02-2017,22840,22860,22790,22860,22790,20,70,0.0021939447125931544,0.0
24-02-2017,22800,22830,22760,22830,22760,30,70,0.0017574692442883233,0.0
25-02-2017,22800,22820,22760,22830,22760,20,70,0.0017574692442883233,-0.00043802014892679875
26-02-2017,22800,22820,22760,22830,22760,20,70,0.0017574692442883233,-0.00043802014892679875
27-02-2017,22780,22800,22745,22815,22745,20,70,0.0015387997362057426,-0.0006574621959237748
28-02-2017,22780,22800,22740,22810,22740,20,70,0.0017590149516271136,-0.0004384042086803541
01-03-2017,22790,22820,22770,22840,22770,30,70,0.0008783487044357052,-0.0008756567425569628
02-03-2017,22820,22840,22795,22865,22795,20,70,0.001096731739416601,-0.001093374152634996
03-03-2017,22820,22840,22795,22865,22795,20,70,0.001096731739416601,-0.001093374152634996
04-03-2017,22830,22850,22795,22865,22795,20,70,0.0015354244351830637,-0.0006560244915809754
05-03-2017,22830,22850,22795,22865,22795,20,70,0.0015354244351830637,-0.0006560244915809754
06-03-2017,22830,22850,22760,22830,22760,20,70,0.0030755711775043437,0.0008760402978535975
07-03-2017,22830,22850,22770,22840,22770,20,70,0.0026350461133068936,0.0004378283712784814
08-03-2017,22840,22860,22750,22820,22750,20,70,0.003956043956043986,0.0017528483786153348
09-03-2017,22860,22880,22780,22850,22780,20,70,0.0035118525021948788,0.0013129102844637863
10-03-2017,22875,22895,22765,22835,22765,20,70,0.0048319789150010894,0.002627545434639833
11-03-2017,22840,22860,22765,22835,22765,20,70,0.0032945310784098236,0.0010948105977666156
12-03-2017,22840,22860,22765,22835,22765,20,70,0.0032945310784098236,0.0010948105977666156
13-03-2017,22830,22850,22770,22840,22770,20,70,0.0026350461133068936,0.0004378283712784814
14-03-2017,22830,22850,22785,22855,22785,20,70,0.0019749835418039208,-0.00021877050973528878
15-03-2017,22830,22850,22790,22860,22790,20,70,0.001755155770074568,-0.0004374453193350947
16-03-2017,22800,22830,22740,22810,22740,30,70,0.0026385224274405594,0.0008768084173607082
17-03-2017,22790,22810,22745,22815,22745,20,70,0.0019784568036931294,-0.00021915406530792492
18-03-2017,22790,22810,22745,22815,22745,20,70,0.0019784568036931294,-0.00021915406530792492
19-03-2017,22780,22800,22745,22815,22745,20,70,0.0015387997362057426,-0.0006574621959237748
20-03-2017,22780,22800,22750,22820,22750,20,70,0.0013186813186814028,-0.0008764241893076674
21-03-2017,22780,22800,22750,22820,22750,20,70,0.0013186813186814028,-0.0008764241893076674
22-03-2017,22760,22780,22740,22810,22740,20,70,0.0008795074758134458,-0.0013152126260411734
23-03-2017,22770,22790,22750,22820,22750,20,70,0.0008791208791207872,-0.0013146362839614456
24-03-2017,22780,22800,22750,22820,22750,20,70,0.0013186813186814028,-0.0008764241893076674
25-03-2017,22780,22800,22750,22820,22750,20,70,0.0013186813186814028,-0.0008764241893076674
26-03-2017,22780,22800,22750,22820,22750,20,70,0.0013186813186814028,-0.0008764241893076674
27-03-2017,22760,22780,22735,22805,22735,20,70,0.0010996261271167818,-0.0010962508221881162
28-03-2017,22760,22780,22735,22805,22735,20,70,0.0010996261271167818,-0.0010962508221881162
29-03-2017,22760,22780,22715,22785,22715,20,70,0.001981069777679867,-0.00021944261575601587
30-03-2017,22760,22780,22720,22790,22720,20,70,0.0017605633802817433,-0.0004387889425186975
31-03-2017,22760,22780,22720,22790,22720,20,70,0.0017605633802817433,-0.0004387889425186975
01-04-2017,22760,22780,22720,22790,22720,20,70,0.0017605633802817433,-0.0004387889425186975
02-04-2017,22760,22780,22720,22790,22720,20,70,0.0017605633802817433,-0.0004387889425186975
03-04-2017,22760,22780,22680,22750,22680,20,70,0.003527336860670305,0.0013186813186814028
04-04-2017,22730,22740,22665,22745,22665,10,80,0.002867857930730189,-0.00021982853374369338
05-04-2017,22710,22720,22640,22710,22640,10,70,0.0030918727915194566,0.00044033465433734875
06-04-2017,22710,22720,22640,22710,22640,10,70,0.0030918727915194566,0.00044033465433734875
07-04-2017,22700,22720,22640,22710,22640,20,70,0.0026501766784452485,0.00044033465433734875
08-04-2017,22690,22710,22640,22710,22640,20,70,0.0022084805653710404,0.0
09-04-2017,22690,22710,22640,22710,22640,20,70,0.0022084805653710404,0.0
10-04-2017,22700,22720,22640,22710,22640,20,70,0.0026501766784452485,0.00044033465433734875
11-04-2017,22690,22710,22630,22700,22630,20,70,0.002651347768448886,0.0004405286343611703
12-04-2017,22670,22690,22630,22700,22630,20,70,0.0017675651789659241,-0.0004405286343612813
13-04-2017,22660,22680,22640,22710,22640,20,70,0.0008833922261484162,-0.0013210039630119352
14-04-2017,22670,22690,22655,22725,22655,20,70,0.0006621054954756289,-0.0015401540154015292
15-04-2017,22690,22710,22655,22725,22655,20,70,0.0015449128227764675,-0.0006600660066006236
16-04-2017,22690,22710,22655,22725,22655,20,70,0.0015449128227764675,-0.0006600660066006236
17-04-2017,22680,22700,22700,22770,22700,20,70,-0.0008810572687224516,-0.0030742204655248573
18-04-2017,22710,22720,22720,22790,22720,10,70,-0.0004401408450703803,-0.0030715225976305494
19-04-2017,22760,22770,22695,22765,22695,10,70,0.002864066975104551,0.00021963540522729197
20-04-2017,22720,22750,22685,22755,22685,30,70,0.001542869737712227,-0.00021973192704904942
21-04-2017,22715,22725,22675,22745,22675,10,70,0.0017640573318633557,-0.0008793141349747735
22-04-2017,22700,22720,22675,22745,22675,20,70,0.0011025358324145973,-0.0010991426687183559
23-04-2017,22700,22720,22675,22745,22675,20,70,0.0011025358324145973,-0.0010991426687183559
24-04-2017,22710,22720,22705,22775,22705,10,70,0.00022021581149522795,-0.0024149286498353906
25-04-2017,22710,22720,22720,22790,22720,10,70,-0.0004401408450703803,-0.0030715225976305494
26-04-2017,22740,22750,22700,22770,22700,10,70,0.0017621145374449032,-0.0008783487044357052
27-04-2017,22730,22750,22690,22760,22690,20,70,0.0017628911414719894,-0.0004393673110720808
28-04-2017,22730,22750,22695,22765,22695,20,70,0.0015421899096716984,-0.0006589062156819869
29-04-2017,22730,22750,22695,22765,22695,20,70,0.0015421899096716984,-0.0006589062156819869
30-04-2017,22730,22750,22695,22765,22695,20,70,0.0015421899096716984,-0.0006589062156819869
01-05-2017,22730,22750,22695,22765,22695,20,70,0.0015421899096716984,-0.0006589062156819869
02-05-2017,22730,22750,22695,22765,22695,20,70,0.0015421899096716984,-0.0006589062156819869
03-05-2017,22740,22760,22710,22780,22710,20,70,0.0013210039630118242,-0.0008779631255487752
04-05-2017,22740,22760,22715,22785,22715,20,70,0.0011005943209332347,-0.0010972130787798573
05-05-2017,22740,22760,22690,22760,22690,20,70,0.002203613926839987,0.0
06-05-2017,22740,22760,22690,22760,22690,20,70,0.002203613926839987,0.0
07-05-2017,22760,22770,22690,22760,22690,10,70,0.0030850594975759815,0.0004393673110720808
08-05-2017,22760,22770,22695,22765,22695,10,70,0.002864066975104551,0.00021963540522729197
09-05-2017,22760,22780,22700,22770,22700,20,70,0.002643171806167466,0.0004391743522178526
